index,id,owner,datetaken,latitude,longitude,title,accuracy,views,Cluster
22872,21176646592,118710138@N08,2015-08-11 17:38:49,44.320788,-68.18862800000001,Thuder Hole,16.0,75,11
22873,21000174049,118710138@N08,2015-08-11 17:38:52,44.320788,-68.18862800000001,Thuder Hole,16.0,15,11
22874,21187075265,118710138@N08,2015-08-11 17:43:16,44.320775,-68.188537,Thuder Hole,16.0,16,11
22875,21187118245,118710138@N08,2015-08-11 17:43:31,44.320761,-68.188575,Thuder Hole,16.0,17,11
22876,21160908436,118710138@N08,2015-08-11 17:43:33,44.320761,-68.188575,Thuder Hole,16.0,16,11
22877,21000383489,118710138@N08,2015-08-11 17:43:37,44.320761,-68.188575,Thuder Hole,16.0,15,11
22881,21195401441,118710138@N08,2015-08-12 14:28:22,44.329819,-68.183453,IMG_0243,16.0,13,12
22882,20564930044,118710138@N08,2015-08-12 14:28:58,44.329177,-68.183242,IMG_0244,16.0,7,12
22883,20566561233,118710138@N08,2015-08-12 14:31:07,44.329177,-68.183075,IMG_0246,16.0,11,12
22884,21177423962,118710138@N08,2015-08-12 14:31:11,44.329177,-68.183075,IMG_0247,16.0,11,12
22885,21195622071,118710138@N08,2015-08-12 14:31:27,44.329177,-68.183075,IMG_0248,16.0,8,12
22886,20999697280,118710138@N08,2015-08-12 14:32:19,44.329177,-68.183075,IMG_0249,16.0,15,12
22909,20534850329,96738711@N00,2015-08-13 06:04:12,44.353099,-68.22467900000001,Morning haze,16.0,173,6
22912,21400083486,73688988@N04,2015-08-13 14:06:49,44.352992,-68.225033,Cadillac Mountain - 20150813-60D2319-Pano,15.0,82,6
22914,19994402994,17143647@N00,2015-08-14 10:24:51,44.389247,-68.210264,IMG_6028,16.0,16,4
22922,19996073983,17143647@N00,2015-08-14 12:10:05,44.362275,-68.208089,IMG_6031,16.0,16,5
22923,20430247879,17143647@N00,2015-08-14 12:11:37,44.361785999999995,-68.207945,IMG_6032,16.0,15,5
22925,20619679491,92594001@N00,2015-08-14 12:57:45,44.326122,-68.186012,Acadia National Park,16.0,24,12
22926,20619581931,92594001@N00,2015-08-14 12:58:20,44.32608,-68.186012,Acadia National Park,16.0,19,12
22927,20426235859,92594001@N00,2015-08-14 13:00:48,44.325941,-68.18594499999999,Acadia National Park,16.0,24,12
22928,20613004985,92594001@N00,2015-08-14 13:08:46,44.325194,-68.186234,Acadia National Park,16.0,22,12
22929,19990507694,92594001@N00,2015-08-14 13:11:34,44.324560999999996,-68.186189,"Cairn, Acadia National Park",16.0,31,12
22931,20425070170,92594001@N00,2015-08-14 13:27:24,44.323802,-68.18669200000001,Acadia National Park,16.0,26,12
22934,19990361754,92594001@N00,2015-08-14 13:44:58,44.320533000000005,-68.188737,"Thunder Hole, Acadia National Park",16.0,16,11
22935,19992188273,92594001@N00,2015-08-14 13:44:58,44.320533000000005,-68.188737,"Thunder Hole, Acadia National Park",16.0,28,11
22941,20623571781,17143647@N00,2015-08-14 14:31:16,44.320516,-68.254056,IMG_6040,16.0,17,9
22942,20590695336,17143647@N00,2015-08-14 14:36:55,44.322055,-68.254498,IMG_6041,16.0,22,9
22943,19996068583,17143647@N00,2015-08-14 14:46:54,44.323888000000004,-68.252025,IMG_6042,16.0,22,9
22944,20731868675,106773832@N02,2015-08-14 14:50:36,44.396627,-68.223295,Downy Woodpecker (Dryobates pubescens) P1080753e,14.0,56,4
22945,19996067933,17143647@N00,2015-08-14 14:54:43,44.323786,-68.249728,IMG_6043,16.0,22,9
22946,20738751681,106773832@N02,2015-08-14 14:55:05,44.396627,-68.223295,Elite voting group P1080761e,14.0,26,4
22947,20545122689,106773832@N02,2015-08-14 15:06:15,44.396627,-68.223295,College of the Atlantic P1080781e,14.0,32,4
22948,20543870560,106773832@N02,2015-08-14 15:14:27,44.396627,-68.223295,College of the Atlantic P1080801e,14.0,58,4
22949,20109279234,106773832@N02,2015-08-14 15:26:41,44.396097,-68.21969200000001,Lobster trap P1080818e,16.0,31,4
22951,19996067143,17143647@N00,2015-08-14 16:15:07,44.32415,-68.25561400000001,IMG_6045,16.0,27,9
22952,19992034543,92594001@N00,2015-08-14 17:38:56,44.353713,-68.222078,Acadia National Park,16.0,20,6
22953,20428569928,17143647@N00,2015-08-14 17:48:34,44.385861,-68.203992,IMG_6047,16.0,35,4
22954,19999937754,92594001@N00,2015-08-14 19:24:06,44.390727000000005,-68.205095,Vanagon,16.0,34,4
22958,21824531935,120940446@N08,2015-08-15 19:11:27,44.222198,-68.333973,Just Chillin by the sea,15.0,375,1
22959,20064104214,120940446@N08,2015-08-15 19:13:45,44.222198,-68.333973,Sunset at Bass Harbor Head Lighthouse,15.0,899,1
22960,20000029613,92493994@N00,2015-08-16 06:59:54,44.387675,-68.208159,IMG_20150816_065953,16.0,40,4
22961,20614958012,92493994@N00,2015-08-16 08:56:39,44.387591,-68.20823100000001,IMG_20150816_085639,16.0,28,4
22962,20614930572,92493994@N00,2015-08-16 08:58:45,44.387169,-68.206559,IMG_20150816_085844,16.0,39,4
22963,20441647848,92493994@N00,2015-08-16 09:14:31,44.310891,-68.189239,PANO_20150816_121431,16.0,36,10
22964,20630653531,92493994@N00,2015-08-16 09:20:34,44.388961,-68.204564,IMG_20150816_092033,16.0,40,4
22965,20633573185,92493994@N00,2015-08-16 11:48:49,44.352236,-68.223864,PANO_20150816_144849,16.0,30,6
22966,20008688193,92493994@N00,2015-08-16 12:14:19,44.310908000000005,-68.189214,IMG_20150816_121418,16.0,36,10
22967,20441604180,92493994@N00,2015-08-16 12:14:21,44.310908000000005,-68.189214,IMG_20150816_121421,16.0,36,10
22968,20441649980,92493994@N00,2015-08-16 12:14:25,44.310908000000005,-68.189214,IMG_20150816_121425,16.0,38,10
22969,20007103484,92493994@N00,2015-08-16 12:17:34,44.310905,-68.189273,IMG_20150816_121733,16.0,35,10
22970,20007131774,92493994@N00,2015-08-16 12:17:48,44.310888,-68.189278,IMG_20150816_121748,16.0,35,10
22971,20441735690,92493994@N00,2015-08-16 12:17:59,44.310888,-68.189278,IMG_20150816_121758,16.0,38,10
22972,20636405961,92493994@N00,2015-08-16 12:18:28,44.310871999999996,-68.189278,IMG_20150816_121828,16.0,34,10
22973,20007263474,92493994@N00,2015-08-16 12:18:50,44.310877000000005,-68.189284,IMG_20150816_121849,16.0,36,10
22974,20443180239,92493994@N00,2015-08-16 12:19:01,44.310877000000005,-68.189284,IMG_20150816_121900,16.0,36,10
22975,20620780342,92493994@N00,2015-08-16 12:19:14,44.310883000000004,-68.189289,IMG_20150816_121913,16.0,36,10
22976,20639569301,92493994@N00,2015-08-16 12:21:07,44.310449,-68.18930300000001,IMG_20150816_122107,16.0,35,10
22977,20623792962,92493994@N00,2015-08-16 12:21:11,44.310449,-68.18930300000001,IMG_20150816_122111,16.0,34,10
22984,20607080396,92493994@N00,2015-08-16 13:14:05,44.387333,-68.205556,IMG_20150816_131405,16.0,29,4
22985,20012590483,92493994@N00,2015-08-16 13:14:10,44.386536,-68.20670600000001,IMG_20150816_131410,16.0,29,4
22986,20633485305,92493994@N00,2015-08-16 13:15:45,44.387055,-68.20779499999999,IMG_20150816_131544,16.0,31,4
22987,20624344122,92493994@N00,2015-08-16 13:52:21,44.391472,-68.20626999999999,IMG_20150816_135220,16.0,31,4
22988,20011009224,92493994@N00,2015-08-16 14:45:32,44.353155,-68.22489499999999,IMG_20150816_144532,16.0,31,6
22989,20607309776,92493994@N00,2015-08-16 14:45:40,44.353155,-68.22489499999999,IMG_20150816_144539,16.0,34,6
22990,20633589545,92493994@N00,2015-08-16 15:33:58,44.3911,-68.20645,IMG_20150816_153357,16.0,33,4
22991,20638367625,91212697@N07,2015-08-16 16:51:55,44.230518,-68.338981,Loungin with Emmy. #TheRooLife #JackRussel #Camping #SleepyPup #Perfection,16.0,23,1
22992,20016381314,91212697@N07,2015-08-16 17:19:10,44.360401,-68.231482,Some pictures just don't do justice. #CampingWithFriends #Acadia #Scenic #Serene #SandBeach,16.0,22,6
22993,20014598813,92493994@N00,2015-08-16 17:35:08,44.387633,-68.208212,IMG_20150816_173507,16.0,34,4
22994,20611145816,92493994@N00,2015-08-16 17:52:33,44.38735,-68.204825,IMG_20150816_175232,16.0,30,4
22995,20611103996,92493994@N00,2015-08-16 18:46:30,44.387461,-68.205034,IMG_20150816_184629,16.0,36,4
22996,20449477938,92493994@N00,2015-08-16 18:46:47,44.386013,-68.203748,IMG_20150816_184647,16.0,41,4
22997,20449404358,92493994@N00,2015-08-16 18:46:56,44.386013,-68.203748,IMG_20150816_184655,16.0,40,4
22998,20450413860,92493994@N00,2015-08-16 18:46:59,44.386013,-68.203748,IMG_20150816_184659,16.0,40,4
22999,20638782575,92493994@N00,2015-08-16 18:47:30,44.385913,-68.204203,IMG_20150816_184729,16.0,65,4
23000,20611413556,92493994@N00,2015-08-16 19:04:15,44.386105,-68.204462,IMG_20150816_190415,16.0,41,4
23001,20016786453,92493994@N00,2015-08-16 19:04:18,44.386105,-68.204462,IMG_20150816_190417,16.0,39,4
23002,20628598092,92493994@N00,2015-08-16 19:04:22,44.3859,-68.20428100000001,IMG_20150816_190421,16.0,63,4
23003,20645448841,92493994@N00,2015-08-16 19:04:42,44.386016,-68.2041,IMG_20150816_190441,16.0,69,4
23004,20450799148,92493994@N00,2015-08-16 19:05:08,44.385996999999996,-68.204098,IMG_20150816_190507,16.0,39,4
23005,20612554846,92493994@N00,2015-08-16 19:33:01,44.385686,-68.204459,IMG_20150816_193301,16.0,36,4
23006,20465885558,92493994@N00,2015-08-17 08:37:58,44.387615999999994,-68.208187,IMG_20150817_083757,16.0,25,4
23007,20466472268,92493994@N00,2015-08-17 09:05:53,44.387644,-68.20822,IMG_20150817_090552,16.0,23,4
23008,20633628696,92493994@N00,2015-08-17 09:32:29,44.396238000000004,-68.225448,IMG_20150817_093229,16.0,27,4
23009,20650690852,92493994@N00,2015-08-17 09:33:56,44.39675,-68.225239,IMG_20150817_093356,16.0,23,4
23014,20479234060,92493994@N00,2015-08-17 10:12:45,44.399077,-68.198284,IMG_20150817_101244,16.0,26,4
23030,20044944344,92493994@N00,2015-08-17 12:38:29,44.389586,-68.20594200000001,IMG_20150817_123828,16.0,45,4
23031,20480761669,92493994@N00,2015-08-17 12:52:06,44.389586,-68.20594200000001,IMG_20150817_125205,16.0,41,4
23032,20476893510,30640019@N03,2015-08-17 13:58:21,44.303554999999996,-68.281852,upload,16.0,64,3
23034,20675009351,92611166@N00,2015-08-17 19:54:45,44.388265000000004,-68.201412,Pre ride photo from a few weeks ago at Bar Harbor,16.0,36,4
23041,21432551541,45238051@N00,2015-08-19 07:47:51,44.388523,-68.2138,Three Cats in Total,16.0,197,4
23055,21043619429,24553397@N06,2015-08-20 08:09:32,44.391566999999995,-68.203575,The Todds - 9771,15.0,783,4
23056,20808098263,95471559@N02,2015-08-20 14:16:40,44.305915,-68.280715,Thuya lodge interior,12.0,65,3
23057,21241355798,95471559@N02,2015-08-20 14:18:35,44.305915,-68.280715,old rocker,12.0,105,3
23058,21429165415,95471559@N02,2015-08-20 14:19:43,44.305915,-68.280715,Thuya Lodge interior,12.0,92,3
23059,21242010169,95471559@N02,2015-08-20 14:37:19,44.305915,-68.280715,Northeast harbor,12.0,101,3
23060,20806208634,95471559@N02,2015-08-20 14:38:49,44.305915,-68.280715,Northeast Harbor from the Thuya Terraces,12.0,71,3
23061,21437603191,95471559@N02,2015-08-20 14:39:24,44.305915,-68.280715,,12.0,57,3
23062,20600251143,72442527@N00,2015-08-20 18:40:08,44.362074,-68.23047199999999,Dynamic coastal fog in Acadia,16.0,829,6
23063,21005478478,72442527@N00,2015-08-20 18:41:20,44.362074,-68.23047199999999,Fog & granite,16.0,923,6
23064,23997643442,72442527@N00,2015-08-20 19:05:13,44.362074,-68.23047199999999,Happy New Year!,16.0,1157,6
23065,24442887511,93098470@N00,2015-08-22 09:34:46,44.395394,-68.21127299999999,"""Morning is an important time of day, because how you spend your morning can often tell you what kind of day you are going to have."" - Lemony Snicket",16.0,759,4
23077,21480763652,93098470@N00,2015-08-23 13:02:19,44.321225,-68.254059,The Hills Are Alive…,16.0,149,9
23087,29483945541,49772967@N00,2015-08-31 19:04:58,44.222506,-68.33805,Bass Harbor Head Lighthouse,13.0,295,1
23088,22732108505,137410199@N08,2015-09-01 00:00:00,44.385104,-68.196913,"Bar Harbor, Maine 19",16.0,52,4
23099,21793368829,54907939@N07,2015-09-01 17:13:07,44.383412,-68.192996,Seal Nose,13.0,416,4
23100,30676495046,76430223@N03,2015-09-01 19:15:50,44.223183,-68.337965,Bass Head Light in the Blue Hour,13.0,517,1
23102,21793375679,54907939@N07,2015-09-01 22:55:05,44.329039,-68.183727,Alby on the Beach,13.0,203,12
23103,21792149540,54907939@N07,2015-09-01 22:55:23,44.329039,-68.183727,Sand Beach ANP,13.0,53,12
23104,49670709588,54907939@N07,2015-09-01 22:55:23,44.329039,-68.183727,Sand Beach ANP,13.0,2,12
23111,21968093752,54907939@N07,2015-09-02 16:35:00,44.392223,-68.197288,Schooner Hi Key,11.0,58,4
23119,21183725261,122185517@N03,2015-09-05 17:27:19,44.35021,-68.230109,Reward! #nofilter #laborday #Maine #acadianationalpark #nature #aftersunset,16.0,12,6
23121,21150038756,122185517@N03,2015-09-05 17:49:22,44.3886,-68.22869,Hiking guide... #acadianationalpark #hiking #laborday,16.0,10,4
23124,21157281736,75197009@N00,2015-09-05 18:01:04,44.352222,-68.231667,20150905_180104,16.0,28,6
23125,21157301086,75197009@N00,2015-09-05 18:09:22,44.353055,-68.224723,20150905_180922,16.0,29,6
23126,20560889894,75197009@N00,2015-09-05 18:14:54,44.353333,-68.223334,20150905_181454,16.0,31,6
23127,20995460650,75197009@N00,2015-09-05 18:20:03,44.353333,-68.223056,20150905_182003,16.0,37,6
23128,21157372416,75197009@N00,2015-09-05 18:26:37,44.353888,-68.222223,20150905_182638,16.0,32,6
23129,20996800739,75197009@N00,2015-09-05 18:27:25,44.353888,-68.222223,20150905_182725,16.0,31,6
23130,21157370626,75197009@N00,2015-09-05 18:33:31,44.353888,-68.222223,20150905_183330_013_01,16.0,33,6
23131,21183668165,75197009@N00,2015-09-05 18:53:00,44.352777,-68.22444499999999,20150905_185300,16.0,28,6
23163,21189307816,75197009@N00,2015-09-06 14:33:25,44.33,-68.183612,20150906_143325,16.0,28,12
23168,20580507394,122185517@N03,2015-09-06 17:21:29,44.339684999999996,-68.253108,Finally got the walk we expected :P #hiking #trail #acadianationalpark,16.0,8,8
23175,21428786360,65326158@N00,2015-09-06 19:28:30,44.350736,-68.229453,P9062873.jpg,16.0,32,6
23176,21027468450,75197009@N00,2015-09-06 19:58:47,44.389165999999996,-68.209723,20150906_195847,16.0,29,4
23177,21223539691,75197009@N00,2015-09-06 20:39:34,44.389444,-68.210001,20150906_203934,16.0,30,4
23179,20592956304,75197009@N00,2015-09-06 21:09:58,44.389444,-68.209723,20150906_210958,16.0,32,4
23180,21175135230,66688278@N02,2015-09-06 21:40:59,44.352838,-68.22509699999999,Star night on the summit of Cadillac Mountain,15.0,850,6
23181,20592976864,75197009@N00,2015-09-06 21:42:40,44.389444,-68.209723,20150906_214240,16.0,32,4
23183,21428982358,65326158@N00,2015-09-07 09:27:55,44.23948,-68.347245,P9072878.jpg,16.0,17,1
23184,21428789350,65326158@N00,2015-09-07 09:30:58,44.239294,-68.348362,P9072885.jpg,16.0,16,1
23186,20994007044,65326158@N00,2015-09-07 10:09:25,44.221747,-68.33658100000001,P9072903.jpg,16.0,13,1
23187,21616887935,65326158@N00,2015-09-07 10:12:24,44.221747,-68.33658100000001,P9072904.jpg,16.0,11,1
23188,21616890765,65326158@N00,2015-09-07 10:13:20,44.221666,-68.336667,P9072908-Panorama.jpg,16.0,14,1
23194,21590641476,65326158@N00,2015-09-07 11:02:52,44.225091,-68.317437,P9072927.jpg,16.0,35,1
23195,20609121164,75197009@N00,2015-09-07 11:22:03,44.320555,-68.188612,20150907_112203,16.0,32,11
23196,21232191125,75197009@N00,2015-09-07 11:22:22,44.320555,-68.188612,20150907_112222,16.0,29,11
23197,21428800270,65326158@N00,2015-09-07 11:41:07,44.228072,-68.311045,P9072933.jpg,16.0,22,1
23198,21045037509,75197009@N00,2015-09-07 11:43:50,44.310833,-68.189167,20150907_114350,16.0,32,10
23199,21231919685,75197009@N00,2015-09-07 11:44:47,44.310833,-68.189167,20150907_114447,16.0,34,10
23200,21239902421,75197009@N00,2015-09-07 11:47:07,44.311111,-68.189167,20150907_114708,16.0,32,10
23201,20610856673,75197009@N00,2015-09-07 11:51:30,44.310555,-68.189167,20150907_115130,16.0,32,10
23204,21044215078,75197009@N00,2015-09-07 12:52:33,44.320555,-68.253889,20150907_125233,16.0,30,9
23205,21045292879,75197009@N00,2015-09-07 12:53:37,44.320555,-68.253889,20150907_125338,16.0,30,9
23207,21044257688,75197009@N00,2015-09-07 13:18:27,44.322222,-68.25444499999999,20150907_131827,16.0,30,9
23208,20609499254,75197009@N00,2015-09-07 13:20:33,44.321944,-68.25444499999999,20150907_132033,16.0,32,9
23212,20604837914,122185517@N03,2015-09-07 14:36:20,44.320718,-68.253904,🔆🙌😊😊🙌🔆 #landscapeselfstudysession,16.0,8,9
23213,21039496270,122185517@N03,2015-09-07 14:39:53,44.388681,-68.210774,Layers #landscapeselfstudysession,16.0,10,4
23214,20605214704,122185517@N03,2015-09-07 14:54:45,44.388681,-68.210774,😘👯🍃 意犹未尽 计划下次～,16.0,12,4
23215,20605344874,122185517@N03,2015-09-07 15:01:15,44.389296,-68.206951,听 海哭的声音 #acadianationalpark #sea #tide #naturepower,16.0,16,4
23219,21590654226,65326158@N00,2015-09-07 16:40:51,44.352486,-68.222962,P9070072.jpg,16.0,19,6
23220,21428812900,65326158@N00,2015-09-07 17:19:03,44.322811,-68.253784,P9070080.jpg,16.0,28,9
23221,21429008288,65326158@N00,2015-09-07 17:20:20,44.322811,-68.253784,P9070081.jpg,16.0,24,9
23222,21590658906,65326158@N00,2015-09-07 17:23:39,44.322594,-68.254139,P9070087.jpg,16.0,17,9
23223,20624846803,75197009@N00,2015-09-08 05:55:35,44.331944,-68.060278,IMG_20150908_085533,16.0,39,0
23225,21057605660,75197009@N00,2015-09-08 08:02:10,44.374444,-68.07083399999999,20150908_080210,16.0,34,0
23226,21245714565,75197009@N00,2015-09-08 08:03:01,44.374444,-68.07083399999999,20150908_080301,16.0,35,0
23227,21058904399,75197009@N00,2015-09-08 08:19:52,44.365277,-68.076389,20150908_081952,16.0,28,0
23228,21058994039,75197009@N00,2015-09-08 08:21:08,44.365277,-68.076389,20150908_082108,16.0,29,0
23229,21057950678,75197009@N00,2015-09-08 08:38:04,44.3325,-68.060556,20150908_083804,16.0,39,0
23230,20623182614,75197009@N00,2015-09-08 08:38:41,44.332221999999994,-68.060834,20150908_083841,16.0,35,0
23231,21235433682,75197009@N00,2015-09-08 08:38:51,44.332221999999994,-68.060834,20150908_083851,16.0,35,0
23232,21057771500,75197009@N00,2015-09-08 08:39:05,44.332221999999994,-68.060834,20150908_083906,16.0,36,0
23233,21059044019,75197009@N00,2015-09-08 08:40:47,44.331944,-68.060556,20150908_084047,16.0,36,0
23234,21057833770,75197009@N00,2015-09-08 08:41:11,44.331944,-68.060556,20150908_084111,16.0,35,0
23235,21058035418,75197009@N00,2015-09-08 08:42:52,44.331944,-68.060556,20150908_084253,16.0,38,0
23236,21235502822,75197009@N00,2015-09-08 08:43:53,44.331944,-68.060556,20150908_084353,16.0,37,0
23237,21059139559,75197009@N00,2015-09-08 08:47:13,44.3325,-68.061112,20150908_084713,16.0,34,0
23238,21059193309,75197009@N00,2015-09-08 09:00:58,44.332777,-68.060834,20150908_090058,16.0,34,0
23239,21246047005,75197009@N00,2015-09-08 09:07:59,44.338888,-68.045,20150908_090759,16.0,34,0
23240,20623374834,75197009@N00,2015-09-08 09:08:40,44.338888,-68.045278,20150908_090840,16.0,35,0
23241,22014404499,77639323@N04,2015-09-08 16:31:49,44.352807,-68.226513,Parc Acadia Mont Cadillac (20).PAN,15.0,66,6
23242,21580289523,77639323@N04,2015-09-08 16:32:10,44.352807,-68.226513,Parc Acadia Mont Cadillac (2) PAN2,15.0,60,6
23243,22188571742,77639323@N04,2015-09-08 16:46:37,44.352807,-68.226513,Parc Acadia Mont Cadillac moto (2)P,15.0,52,6
23247,22188647222,77639323@N04,2015-09-09 09:39:30,44.39172,-68.203639,Bar Harbor port 2015 (2)P,14.0,161,4
23248,22175229496,77639323@N04,2015-09-09 09:42:51,44.39172,-68.203639,Bar Harbor port 2015 (3)P,14.0,54,4
23249,21505058672,14128880@N06,2015-09-09 10:34:16,44.386666,-68.211667,Sand Beach,16.0,75,4
23251,22013538458,77639323@N04,2015-09-09 12:14:24,44.239142,-68.34629,Bar Harbor vers Southwest Harbor (4)P,14.0,43,1
23252,22013546188,77639323@N04,2015-09-09 12:25:57,44.222045,-68.33800699999999,Bar Harbor vers Bass Harbor Head Lighthouse (5)P,14.0,46,1
23253,21520859731,33083807@N00,2015-09-10 09:21:20,44.352884,-68.225483,"Bar Harbor, Maine - panorama, Sept 2015",16.0,706,6
23254,22643419110,127828555@N04,2015-09-11 12:59:59,44.320808,-68.188523,IMG_1124,16.0,6,11
23258,23243201255,33083807@N00,2015-09-11 14:04:57,44.387236,-68.20661,"Bar Harbor, Maine, Sept 2015",16.0,262,4
23260,22614782994,33083807@N00,2015-09-11 14:45:16,44.387236,-68.20661,"Bar Harbor, Maine, Sept 2015",16.0,239,4
23261,23060708460,33083807@N00,2015-09-11 15:04:24,44.387289,-68.206847,"St Saviour's Church, Bar Harbor, Maine",16.0,260,4
23262,22875250879,33083807@N00,2015-09-11 15:07:19,44.387236,-68.20661,"Bar Harbor, Maine, Sept 2015",16.0,259,4
23266,22413858048,127828555@N04,2015-09-11 16:45:37,44.221761,-68.336831,IMG_1203,16.0,9,1
23267,22818672712,127828555@N04,2015-09-11 16:46:17,44.221911,-68.337023,IMG_1204,16.0,10,1
23268,22211049033,127828555@N04,2015-09-11 16:47:11,44.221816,-68.337112,IMG_1206,16.0,7,1
23269,22440034019,127828555@N04,2015-09-11 16:52:50,44.221775,-68.33677,IMG_1212,16.0,7,1
23270,22818662042,127828555@N04,2015-09-11 16:54:58,44.221783,-68.33677,IMG_1215,16.0,7,1
23271,22644185980,127828555@N04,2015-09-11 16:55:09,44.221777,-68.33677800000001,IMG_1216,16.0,8,1
23272,22843359691,127828555@N04,2015-09-11 16:55:23,44.221765999999995,-68.336762,IMG_1217,16.0,8,1
23273,22832182985,127828555@N04,2015-09-11 16:57:59,44.221786,-68.336578,IMG_1219,16.0,8,1
23274,22644180870,127828555@N04,2015-09-11 17:12:27,44.22203,-68.337906,IMG_1220,16.0,11,1
23275,22413836538,127828555@N04,2015-09-11 17:13:01,44.221988,-68.337914,IMG_1221,16.0,10,1
23276,22440019259,127828555@N04,2015-09-11 17:16:55,44.222633,-68.336984,IMG_1222,16.0,15,1
23277,22831396165,127828555@N04,2015-09-11 18:37:14,44.390786,-68.20671999999999,IMG_1223,16.0,8,4
23278,22208664414,127828555@N04,2015-09-12 09:10:24,44.328888,-68.18355600000001,IMG_1250,16.0,9,12
23279,22644170030,127828555@N04,2015-09-12 09:20:49,44.326283000000004,-68.18615,IMG_1252,16.0,6,12
23280,22644168320,127828555@N04,2015-09-12 09:21:45,44.326252000000004,-68.18615,IMG_1253,16.0,7,12
23281,22832165735,127828555@N04,2015-09-12 09:22:23,44.326152,-68.186103,IMG_1255,16.0,7,12
23282,22211016063,127828555@N04,2015-09-12 09:23:08,44.326122,-68.185928,IMG_1256,16.0,6,12
23283,22211013453,127828555@N04,2015-09-12 09:24:28,44.325996999999994,-68.185828,IMG_1257,16.0,5,12
23284,22208781254,127828555@N04,2015-09-12 09:26:14,44.325786,-68.18562299999999,IMG_1259,16.0,4,12
23285,22806144106,127828555@N04,2015-09-12 09:27:59,44.325611,-68.185784,IMG_1260,16.0,7,12
23286,22831391155,127828555@N04,2015-09-12 09:28:56,44.325365999999995,-68.186059,IMG_1261,16.0,5,12
23287,22211007373,127828555@N04,2015-09-12 09:30:08,44.325355,-68.18611999999999,IMG_1263,16.0,8,12
23289,22806137616,127828555@N04,2015-09-12 09:42:25,44.32225,-68.187775,IMG_1267,16.0,8,11
23291,22439991469,127828555@N04,2015-09-12 09:47:25,44.322005,-68.187967,IMG_1270,16.0,10,11
23293,22842566081,127828555@N04,2015-09-12 09:49:32,44.321925,-68.188239,IMG_1272,16.0,7,11
23294,22843322711,127828555@N04,2015-09-12 09:54:17,44.321616,-68.188417,IMG_1278,16.0,9,11
23295,22439983749,127828555@N04,2015-09-12 09:54:57,44.321544,-68.1884,IMG_1279,16.0,7,11
23297,22832140115,127828555@N04,2015-09-12 09:56:47,44.321275,-68.188417,IMG_1282,16.0,8,11
23303,22818598072,127828555@N04,2015-09-12 10:26:18,44.312455,-68.190034,IMG_1300,16.0,8,10
23304,22644124020,127828555@N04,2015-09-12 10:29:19,44.311505,-68.189378,IMG_1301,16.0,8,10
23305,22806107576,127828555@N04,2015-09-12 10:32:34,44.310813,-68.18911700000001,IMG_1303,16.0,8,10
23306,22805379166,127828555@N04,2015-09-12 10:33:09,44.310846999999995,-68.189025,IMG_1304,16.0,6,10
23307,22818593302,127828555@N04,2015-09-12 10:34:10,44.310855,-68.189042,IMG_1305,16.0,8,10
23308,22843294741,127828555@N04,2015-09-12 10:34:15,44.310846999999995,-68.189073,IMG_1306,16.0,5,10
23310,22188549472,77639323@N04,2015-09-12 10:43:52,44.352807,-68.226513,Parc Acadia Mont Cadillac moto (21)P,15.0,50,6
23311,22014378379,77639323@N04,2015-09-12 10:44:21,44.352807,-68.226513,Parc Acadia Mont Cadillac moto (20a)P,15.0,53,6
23368,22413656208,127828555@N04,2015-09-12 16:15:10,44.322297,-68.25430300000001,IMG_1445,16.0,7,9
23369,22413642527,127828555@N04,2015-09-12 16:15:27,44.322363,-68.25431999999999,IMG_1446,16.0,7,9
23370,22209266534,127828555@N04,2015-09-12 16:15:30,44.322363,-68.25431999999999,IMG_1447,16.0,7,9
23371,22413639537,127828555@N04,2015-09-12 16:16:07,44.322421999999996,-68.254517,IMG_1449,16.0,6,9
23372,22843173331,127828555@N04,2015-09-12 16:17:35,44.32273,-68.25415,IMG_1450,16.0,7,9
23373,22843171721,127828555@N04,2015-09-12 16:17:38,44.32273,-68.25415,IMG_1451,16.0,7,9
23374,22805979136,127828555@N04,2015-09-12 16:18:48,44.322741,-68.254181,IMG_1452,16.0,7,9
23375,22209259484,127828555@N04,2015-09-12 16:21:11,44.322327,-68.254325,IMG_1453,16.0,6,9
23376,22805976226,127828555@N04,2015-09-12 16:21:14,44.322327,-68.254325,IMG_1454,16.0,7,9
23377,22643989220,127828555@N04,2015-09-12 16:22:00,44.322302,-68.254464,IMG_1455,16.0,8,9
23378,22413629287,127828555@N04,2015-09-12 16:23:59,44.32193,-68.254531,IMG_1457,16.0,6,9
23379,22843162561,127828555@N04,2015-09-12 16:25:50,44.321219,-68.253845,IMG_1458,16.0,5,9
23380,22439823079,127828555@N04,2015-09-12 16:26:04,44.321213,-68.253853,IMG_1459,16.0,7,9
23381,22817836722,127828555@N04,2015-09-12 16:26:23,44.321197,-68.253845,IMG_1460,16.0,8,9
23382,22209248184,127828555@N04,2015-09-12 16:26:30,44.321208,-68.253862,IMG_1461,16.0,6,9
23383,22413633178,127828555@N04,2015-09-12 17:06:55,44.3422,-68.25447,IMG_1464,16.0,9,8
23384,22210825363,127828555@N04,2015-09-12 17:07:32,44.342086,-68.254853,IMG_1465,16.0,8,8
23385,22805958956,127828555@N04,2015-09-12 17:08:45,44.341238,-68.254739,IMG_1467,16.0,5,8
